date,C5TC (182),C5TC,BCI,C16_182,C3,C5,C3-TCE,C5-TCE,C3_minus_C5,C3_div_C5,C3_TCE_minus_C5_TCE,C3_TCE_div_C5_TCE,C3_TCE_div_C5TC_182,C5_TCE_div_C5TC_182,C10_182,C14_182,C17,C17-TCE,C18_182,C2,C2-TCE,C7,C8_182,C9_182
2025-01-02,,,,-109.0,18.035,6.73,11241.0,7039.0,11.305,2.679791976225854,4202.0,1.5969597954254866,,,10145.0,13955.0,12.567,9287.0,,8.524,9021.0,9.721,14093.0,32906.0
2025-01-03,,,,265.0,18.285,7.275,11733.0,9827.0,11.01,2.51340206185567,1906.0,1.1939554289203216,,,12305.0,14510.0,12.844,10019.0,,8.621,9407.0,10.021,15100.0,34206.0
2025-01-06,,,,61.0,17.64,6.84,9992.0,7197.0,10.8,2.5789473684210527,2795.0,1.3883562595525913,,,11123.0,13500.0,12.506,8676.0,,8.471,8308.0,10.079,14979.0,33994.0
2025-01-07,,,,293.0,17.33,6.525,9379.0,5584.0,10.804999999999998,2.6559386973180072,3795.0,1.6796203438395416,,,10441.0,13085.0,12.261,8028.0,,8.329,7745.0,9.921,15164.0,33494.0
2025-01-08,,,,93.0,17.08,6.21,8864.0,3954.0,10.869999999999997,2.750402576489533,4910.0,2.2417804754678805,,,9082.0,12600.0,11.972,7244.0,,8.179,7097.0,9.65,13829.0,32794.0
2025-01-09,,,,511.0,17.345,6.11,9507.0,3545.0,11.235,2.838788870703764,5962.0,2.681805359661495,,,8650.0,13065.0,12.111,7726.0,,8.357,7916.0,10.071,15559.0,33744.0
2025-01-10,,,,1361.0,18.155,6.245,10763.0,3936.0,11.91,2.9071257005604485,6827.0,2.734502032520325,,,9395.0,14630.0,12.561,8584.0,,8.714,9224.0,11.557,21186.0,35775.0
2025-01-13,,,,2144.0,18.51,6.63,11069.0,5564.0,11.880000000000003,2.79185520361991,5505.0,1.9893961179007909,,,10564.0,15410.0,12.939,9204.0,,9.014,10106.0,11.929,22821.0,39881.0
2025-01-14,,,,2525.0,18.215,6.45,9872.0,4111.0,11.765,2.824031007751938,5761.0,2.401362198978351,,,10095.0,14715.0,12.794,8230.0,,9.164,10314.0,12.15,23386.0,40269.0
2025-01-15,,,,2788.0,18.05,6.54,9734.0,4735.0,11.510000000000002,2.7599388379204894,4999.0,2.0557550158394933,,,10323.0,14460.0,12.706,8178.0,,8.979,9534.0,12.057,22921.0,40394.0
2025-01-16,,,,1563.0,17.97,6.4,9070.0,3581.0,11.569999999999999,2.8078125,5489.0,2.532812063669366,,,9873.0,14115.0,12.7,7677.0,,8.743,8058.0,11.757,21443.0,38844.0
2025-01-17,,,,1581.0,18.005,6.405,9625.0,4027.0,11.599999999999998,2.811085089773614,5598.0,2.3901167121926994,,,9791.0,14105.0,12.811,8437.0,,8.514,7694.0,11.236,19336.0,37856.0
2025-01-20,,,,1131.0,17.885,6.21,9080.0,2762.0,11.675,2.880032206119163,6318.0,3.287472845763939,,,9186.0,13741.0,12.733,7935.0,,8.371,7265.0,11.014,18629.0,37156.0
2025-01-21,,,,1188.0,17.68,6.255,8586.0,2916.0,11.425,2.826538768984812,5670.0,2.9444444444444446,,,9223.0,13315.0,12.611,7527.0,,8.364,7217.0,10.921,18650.0,36588.0
2025-01-22,,,,1188.0,17.745,6.205,8982.0,2891.0,11.540000000000001,2.8597904915390817,6091.0,3.106883431338637,,,9105.0,13295.0,12.6,7755.0,,8.379,7280.0,10.814,17671.0,35725.0
2025-01-23,,,,6.0,17.48,5.95,8705.0,1800.0,11.530000000000001,2.93781512605042,6905.0,4.836111111111111,,,7859.0,13025.0,12.472,7654.0,,8.15,6547.0,10.121,15186.0,34503.0
2025-01-24,,,,-681.0,17.095,5.85,7934.0,1279.0,11.245,2.922222222222222,6655.0,6.2032838154808445,,,7373.0,12130.0,12.233,7012.0,,7.871,5630.0,9.879,14243.0,33444.0
2025-01-27,,,,-788.0,17.056,5.79,7827.0,947.0,11.266000000000002,2.945768566493955,6880.0,8.265047518479408,,,6910.0,12044.0,12.225,6962.0,,7.807,5321.0,9.821,13914.0,33106.0
2025-01-28,,,,-1000.0,17.15,5.705,8369.0,820.0,11.444999999999999,3.006134969325153,7549.0,10.20609756097561,,,6490.0,12372.0,12.294,7487.0,,7.779,5313.0,9.786,13731.0,32613.0
2025-01-29,,,,-1513.0,17.222,5.72,8512.0,897.0,11.502000000000002,3.0108391608391614,7615.0,9.489409141583055,,,6495.0,12567.0,12.306,7519.0,,7.621,4647.0,9.693,13271.0,31144.0
2025-01-30,,,,-2056.0,17.089,5.885,8219.0,1716.0,11.203999999999999,2.903823279524214,6503.0,4.78962703962704,,,6885.0,12367.0,12.238,7310.0,,7.436,3728.0,9.486,12329.0,30706.0
2025-01-31,,,,-1906.0,17.14,6.22,8399.0,3500.0,10.920000000000002,2.7556270096463025,4899.0,2.399714285714286,,,8073.0,12595.0,12.269,7469.0,,7.436,3976.0,9.429,12543.0,30463.0
2025-02-03,,,,-2006.0,17.04,6.27,8191.0,3747.0,10.77,2.7177033492822966,4444.0,2.1860154790499067,,,8340.0,12483.0,12.322,7599.0,,7.457,3866.0,9.271,12200.0,30338.0
2025-02-04,,,,-3344.0,16.92,6.375,8023.0,4345.0,10.545000000000002,2.6541176470588237,3678.0,1.8464902186421175,,,8905.0,12315.0,12.322,7666.0,,7.379,3767.0,8.907,11486.0,30500.0
2025-02-05,,,,-2769.0,16.895,6.705,7904.0,5974.0,10.19,2.519761372110365,1930.0,1.3230666220287914,,,10036.0,12320.0,12.289,7512.0,,7.179,2757.0,8.464,9243.0,30156.0
2025-02-06,,,,-3094.0,16.955,6.695,8399.0,6249.0,10.259999999999998,2.5324869305451827,2150.0,1.3440550488078093,,,10067.0,12395.0,12.378,8109.0,,7.029,2453.0,8.464,9100.0,30156.0
2025-02-07,,,,-2969.0,17.16,6.71,8943.0,6446.0,10.45,2.557377049180328,2497.0,1.3873720136518772,,,10307.0,12928.0,12.407,8319.0,,7.029,2602.0,8.514,8979.0,30144.0
2025-02-10,,,,-3063.0,17.165,6.445,8795.0,4952.0,10.719999999999999,2.6633048875096974,3843.0,1.7760500807754442,,,9614.0,12918.0,12.389,8119.0,,6.993,2378.0,8.45,9143.0,29938.0
2025-02-11,,,,-3238.0,17.07,6.36,8379.0,4319.0,10.71,2.6839622641509435,4060.0,1.940032414910859,,,9141.0,12820.0,12.306,7681.0,,6.979,2262.0,8.45,9107.0,29625.0
2025-02-12,,,,-3363.0,16.76,6.0,7400.0,2159.0,10.760000000000002,2.7933333333333334,5241.0,3.4275127373784158,,,7964.0,12088.0,12.117,6828.0,,6.893,1643.0,8.436,8857.0,28956.0
2025-02-13,,,,-3425.0,16.685,6.045,7667.0,2749.0,10.639999999999999,2.760132340777502,4918.0,2.7890141869770826,,,7991.0,12005.0,12.089,7154.0,,6.907,1680.0,8.35,8864.0,29325.0
2025-02-14,,,,-3706.0,16.755,6.03,7994.0,2836.0,10.724999999999998,2.778606965174129,5158.0,2.818758815232722,,,7982.0,12061.0,11.85,6702.0,,6.836,1781.0,8.3,8914.0,29744.0
2025-02-17,,,,-3825.0,16.8,6.015,8212.0,2870.0,10.785,2.7930174563591024,5342.0,2.8613240418118466,,,7950.0,12160.0,11.828,6768.0,,6.821,1780.0,8.343,8957.0,29719.0
2025-02-18,,,,-3506.0,16.955,6.05,8488.0,3024.0,10.904999999999998,2.802479338842975,5464.0,2.806878306878307,,,8232.0,12500.0,11.791,6641.0,,6.786,1656.0,8.407,9207.0,30013.0
2025-02-19,,,,-2750.0,17.25,6.385,9032.0,4705.0,10.865,2.7016444792482384,4327.0,1.9196599362380447,,,9570.0,13258.0,11.944,7008.0,,6.964,1948.0,8.586,9864.0,31044.0
2025-02-20,,,,-2375.0,17.645,6.34,9824.0,4483.0,11.305,2.783123028391167,5341.0,2.191389694401071,,,9720.0,14030.0,12.183,7650.0,,7.05,2303.0,8.671,10207.0,31388.0
2025-02-21,,,,-2075.0,18.2,6.485,10783.0,5105.0,11.715,2.8064764841942944,5678.0,2.1122428991185114,,,10355.0,15145.0,12.444,8208.0,,7.157,2545.0,8.893,10500.0,31956.0
2025-02-24,,,,-2075.0,18.31,6.65,11565.0,6439.0,11.659999999999998,2.753383458646616,5126.0,1.7960863488119274,,,10979.0,15509.0,12.467,8811.0,,7.179,3039.0,8.843,10800.0,32300.0
2025-02-25,,,,-1438.0,18.66,7.185,12425.0,9323.0,11.475000000000001,2.5970772442588728,3102.0,1.3327255175372734,,,12932.0,16365.0,12.8,9854.0,,7.386,4180.0,8.921,11171.0,32888.0
2025-02-26,,,,-1063.0,19.205,8.2,14236.0,15155.0,11.004999999999999,2.3420731707317075,-919.0,0.9393599472121412,,,17095.0,17725.0,13.35,12015.0,,7.593,5458.0,9.243,12250.0,34775.0
2025-02-27,,,,-244.0,19.83,8.695,15770.0,17946.0,11.134999999999998,2.280621046578493,-2176.0,0.878747353170623,,,19556.0,19035.0,14.389,15050.0,,7.814,6602.0,9.486,13350.0,36431.0
2025-02-28,,,,1069.0,19.875,9.855,15641.0,23697.0,10.02,2.0167427701674274,-8056.0,0.660041355445837,,,24900.0,19375.0,14.583,15355.0,,8.086,7517.0,9.714,14443.0,37763.0
2025-03-03,22004.0,16424.0,1980.0,2163.0,20.067,10.535,16110.0,27255.0,9.532,1.9047935453251068,-11145.0,0.5910842047330765,0.7321396109798218,1.238638429376477,27558.0,19951.0,14.925,16346.0,,8.279,8399.0,9.957,15179.0,38588.0
2025-03-04,21839.0,16328.0,1969.0,2132.0,19.955,10.455,16225.0,27137.0,9.499999999999998,1.908656145384983,-10912.0,0.597892176732874,0.7429369476624388,1.242593525344567,27464.0,19730.0,14.972,16794.0,,8.321,8867.0,9.786,15007.0,38213.0
2025-03-05,20968.0,15711.0,1894.0,2100.0,20.125,9.61,17284.0,23437.0,10.515,2.0941727367325704,-6153.0,0.7374663992831847,0.8243037008775277,1.117750858450973,24695.0,20085.0,14.961,17459.0,,8.336,9496.0,9.679,14807.0,38556.0
2025-03-06,22608.0,17267.0,2082.0,2506.0,20.955,10.13,19302.0,26425.0,10.824999999999998,2.0686080947680154,-7123.0,0.7304446546830653,0.8537685774946921,1.168834041047417,27077.0,21965.0,15.389,18954.0,,8.5,10381.0,9.979,15929.0,39494.0
2025-03-07,24819.0,20084.0,2422.0,3656.0,22.715,10.095,22684.0,26160.0,12.62,2.2501238236750867,-3476.0,0.867125382262997,0.9139771948910109,1.054031185785084,27741.0,25225.0,16.206,21021.0,,8.914,11918.0,11.186,20536.0,42131.0
2025-03-10,25234.0,20554.0,2478.0,4063.0,22.87,10.075,22793.0,25886.0,12.795000000000002,2.269975186104219,-3093.0,0.8805145638569111,0.9032654355235,1.025838154870413,27868.0,25720.0,16.317,21125.0,,9.143,12613.0,11.236,20929.0,43225.0
2025-03-11,25200.0,20514.0,2474.0,4156.0,22.725,10.06,22595.0,25886.0,12.665000000000001,2.2589463220675943,-3291.0,0.8728656416595844,0.8966269841269842,1.0272222222222223,27848.0,25465.0,16.254,21044.0,,9.143,12888.0,11.271,20993.0,43350.0
2025-03-12,27640.0,22884.0,2759.0,5231.0,24.05,11.095,24988.0,30988.0,12.955,2.167643082469581,-6000.0,0.8063766619336518,0.9040520984081042,1.1211287988422576,31664.0,27885.0,17.156,23212.0,,9.593,14485.0,11.736,22043.0,45006.0
2025-03-13,28934.0,23992.0,2893.0,5663.0,24.625,11.58,25918.0,33291.0,13.045,2.126511226252159,-7373.0,0.778528731488991,0.8957627704430774,1.1505840879242413,33645.0,29270.0,17.539,24026.0,,9.829,15219.0,11.893,22700.0,45819.0
2025-03-14,28240.0,23697.0,2857.0,5713.0,24.355,10.665,25621.0,28812.0,13.690000000000001,2.2836380684481954,-3191.0,0.8892475357489935,0.9072592067988668,1.020254957507082,31189.0,28710.0,17.35,23754.0,,9.757,15095.0,11.893,23286.0,47513.0
2025-03-17,27088.0,22954.0,2768.0,5519.0,24.371,10.042,25742.0,25700.0,14.328999999999999,2.426906990639315,42.0,1.0016342412451362,0.9503101004134672,0.9487595983461311,28045.0,28425.0,17.694,24751.0,,9.721,15144.0,11.886,23257.0,47900.0
2025-03-18,26537.0,22507.0,2714.0,5513.0,24.115,9.805,25097.0,24367.0,14.309999999999999,2.459459459459459,730.0,1.0299585504986253,0.9457361419904284,0.918227380638354,26814.0,28125.0,17.644,24485.0,,9.65,14374.0,11.864,23029.0,47819.0
2025-03-19,26148.0,22170.0,2673.0,5513.0,24.0,9.675,24830.0,23667.0,14.325,2.4806201550387597,1163.0,1.0491401529555922,0.949594615266942,0.9051170261587884,26155.0,27895.0,17.617,24376.0,,9.65,14583.0,11.836,22886.0,47181.0
2025-03-20,26139.0,22139.0,2670.0,5700.0,24.08,9.655,24959.0,23539.0,14.424999999999999,2.4940445365095805,1420.0,1.0603254173924126,0.9548567274953135,0.900531772447301,26077.0,27985.0,17.706,24583.0,,9.764,15011.0,11.821,22857.0,46994.0
2025-03-21,26073.0,22190.0,2676.0,5963.0,24.485,9.35,25482.0,21737.0,15.135,2.618716577540107,3745.0,1.1722868841146432,0.9773328730871016,0.833697694933456,25123.0,28755.0,18.328,25962.0,,9.907,15407.0,11.936,23479.0,46588.0
2025-03-24,26204.0,22311.0,2690.0,6200.0,25.0,9.33,26491.0,21626.0,15.67,2.679528403001072,4865.0,1.2249606954591694,1.0109525263318577,0.8252938482674401,24855.0,29330.0,19.0,27732.0,,10.014,15781.0,11.971,23800.0,46619.0
2025-03-25,25712.0,21810.0,2630.0,6681.0,24.71,9.03,25749.0,19944.0,15.680000000000001,2.736434108527132,5805.0,1.2910649819494584,1.0014390168014935,0.7756689483509646,23736.0,28640.0,18.872,27231.0,,10.014,15743.0,11.936,23764.0,46756.0
2025-03-26,24959.0,21402.0,2581.0,7319.0,24.145,8.69,24701.0,18263.0,15.455,2.778481012658228,6438.0,1.352516015988611,0.9896630473977323,0.731720020834168,22223.0,27695.0,18.517,26358.0,,10.114,16171.0,12.057,23764.0,46219.0
2025-03-27,24497.0,20957.0,2527.0,7281.0,23.68,8.635,23583.0,17810.0,15.045,2.7423277359583094,5773.0,1.3241437394722066,0.9626893088949667,0.727027799322366,21786.0,26880.0,17.639,23844.0,,10.043,15733.0,12.051,23514.0,45719.0
2025-03-28,24048.0,20503.0,2472.0,7188.0,23.08,8.655,22377.0,17896.0,14.424999999999999,2.6666666666666665,4481.0,1.2503911488600805,0.9305139720558883,0.7441783100465735,21673.0,25605.0,17.117,22443.0,,10.0,15566.0,11.979,23193.0,45469.0
2025-03-31,23958.0,20442.0,2465.0,7188.0,23.0,8.675,22367.0,18127.0,14.325,2.6512968299711814,4240.0,1.233905224251117,0.9335921195425327,0.75661574421905,21627.0,25405.0,17.1,22541.0,,10.036,15900.0,11.971,23164.0,45313.0
2025-04-01,23816.0,20234.0,2440.0,7113.0,22.79,8.745,21407.0,18013.0,14.045,2.6060606060606064,3394.0,1.1884194748237384,0.8988495129324824,0.756340275445079,21745.0,25085.0,17.017,21797.0,,10.021,15212.0,11.914,22693.0,45125.0
2025-04-02,,,,6269.0,22.45,9.235,20566.0,20376.0,13.215,2.4309691391445587,190.0,1.0093246957204554,,,23421.0,24410.0,16.9,21326.0,,9.843,14555.0,11.643,21836.0,44906.0
2025-04-03,,,,5750.0,22.175,9.35,19923.0,20879.0,12.825000000000001,2.3716577540106956,-956.0,0.9542123664926481,,,23855.0,23870.0,16.733,20789.0,,9.729,14038.0,11.193,20229.0,43694.0
2025-04-04,,,,5338.0,21.815,8.78,20488.0,19067.0,13.035000000000002,2.4846241457858773,1421.0,1.0745266691141764,,,21655.0,23126.0,16.511,21429.0,,9.657,14925.0,10.979,19486.0,42961.0
2025-04-07,,,,4281.0,20.67,7.93,19105.0,15478.0,12.740000000000002,2.606557377049181,3627.0,1.2343326011112548,,,18432.0,21360.0,15.717,20174.0,,9.121,13775.0,10.6,18421.0,41238.0
2025-04-08,,,,3925.0,19.805,7.61,17512.0,13943.0,12.195,2.602496714848883,3569.0,1.2559707380047336,,,17105.0,20155.0,15.261,19082.0,,8.964,13390.0,10.429,18029.0,40800.0
2025-04-09,,,,3081.0,18.71,7.265,15317.0,12151.0,11.445,2.575361321403992,3166.0,1.2605546868570487,,,15482.0,18310.0,14.611,17332.0,,8.421,11287.0,9.879,16157.0,39375.0
2025-04-10,,,,2988.0,18.915,7.59,16593.0,14569.0,11.325,2.492094861660079,2024.0,1.138925114970142,,,17201.0,18561.0,14.722,18464.0,,8.479,12236.0,9.836,15979.0,39250.0
2025-04-11,,,,3000.0,19.185,7.735,16533.0,14797.0,11.45,2.4802844214608917,1736.0,1.117321078597013,,,17850.0,19086.0,14.844,18216.0,,8.664,12342.0,9.771,15426.0,39044.0
2025-04-14,,,,3400.0,19.31,7.79,16454.0,14796.0,11.52,2.478818998716303,1658.0,1.1120573127872397,,,18027.0,19245.0,14.889,18021.0,,8.75,12330.0,9.836,15821.0,39325.0
2025-04-15,,,,3213.0,18.735,7.56,15326.0,13627.0,11.175,2.4781746031746033,1699.0,1.1246789462097306,,,17241.0,18300.0,14.25,16339.0,,8.614,11836.0,9.786,15536.0,39138.0
2025-04-16,,,,1900.0,18.555,7.225,14891.0,11843.0,11.33,2.568166089965398,3048.0,1.2573672211432914,,,15759.0,17430.0,13.978,15543.0,,8.129,9979.0,9.664,15221.0,38950.0
2025-04-17,,,,1844.0,18.825,7.14,15376.0,11365.0,11.684999999999999,2.6365546218487395,4011.0,1.3529256489221293,,,15327.0,17855.0,14.167,15995.0,,8.1,9777.0,9.75,15521.0,39375.0
2025-04-22,,,,1844.0,18.685,7.085,15129.0,11109.0,11.599999999999998,2.637261820748059,4020.0,1.361868755063462,,,15105.0,17840.0,14.128,15921.0,,8.064,9715.0,9.743,15721.0,39469.0
2025-04-23,,,,2300.0,19.02,7.33,15247.0,11892.0,11.69,2.5948158253751705,3355.0,1.2821224352505887,,,16068.0,18425.0,14.318,15900.0,,8.186,9678.0,9.857,16236.0,39900.0
2025-04-24,,,,2313.0,19.485,7.755,16582.0,14428.0,11.73,2.5125725338491294,2154.0,1.1492930413085667,,,17659.0,19539.0,14.6,17046.0,,8.264,10377.0,10.15,17207.0,40556.0
2025-04-25,,,,2550.0,19.755,7.815,16780.0,14444.0,11.939999999999998,2.527831094049904,2336.0,1.1617280531708667,,,17991.0,20000.0,14.761,17149.0,,8.371,10512.0,10.25,17521.0,40994.0
2025-04-28,,,,2831.0,19.845,8.07,16730.0,15552.0,11.774999999999999,2.4591078066914496,1178.0,1.0757458847736625,,,18909.0,20210.0,14.806,17049.0,,8.493,10803.0,10.779,19114.0,41288.0
2025-04-29,,,,2766.0,19.695,8.005,16730.0,15477.0,11.69,2.4603372891942534,1253.0,1.080958842152872,,,18943.0,20025.0,14.739,17157.0,,8.436,10989.0,10.714,19393.0,41244.0
2025-04-30,,,,2734.0,19.45,8.025,16622.0,15905.0,11.424999999999999,2.423676012461059,717.0,1.0450801634706068,,,19091.0,19630.0,14.594,17135.0,,8.436,11222.0,10.6,19143.0,41256.0
2025-05-01,,,,2768.0,19.375,8.061,16949.0,16501.0,11.314,2.4035479469048506,448.0,1.0271498697048664,,,19349.0,19541.0,14.529,17420.0,,8.436,11645.0,11.121,20771.0,41971.0
2025-05-02,,,,2826.0,19.345,8.005,16840.0,16171.0,11.339999999999998,2.416614615865084,669.0,1.0413703543380124,,,19146.0,19674.0,14.483,17251.0,,8.443,11508.0,11.314,21379.0,43013.0
2025-05-06,,,,2782.0,19.156,7.9,16258.0,15453.0,11.255999999999998,2.4248101265822783,805.0,1.0520934446385815,,,18646.0,19355.0,14.413,16865.0,,8.407,10728.0,11.243,21271.0,42250.0
2025-05-07,,,,2316.0,18.91,7.8,15306.0,14539.0,11.11,2.4243589743589746,767.0,1.052754659880322,,,18187.0,18843.0,14.267,16032.0,,8.221,9333.0,10.957,19943.0,40781.0
2025-05-08,,,,2156.0,18.405,7.69,14327.0,13992.0,10.715,2.3933680104031207,335.0,1.0239422527158377,,,17682.0,17823.0,13.986,15307.0,,8.043,9070.0,10.079,16786.0,39031.0
2025-05-09,,,,1906.0,18.215,7.49,13456.0,12540.0,10.725,2.431909212283044,916.0,1.0730462519936204,,,16998.0,17326.0,13.878,14545.0,,7.864,8466.0,9.957,16429.0,38813.0
2025-05-12,,,,2156.0,18.36,7.56,13862.0,13001.0,10.8,2.428571428571429,861.0,1.066225674948081,,,17293.0,17596.0,13.939,14821.0,,7.936,8729.0,10.021,16593.0,39000.0
2025-05-13,,,,2138.0,18.185,7.415,13169.0,11959.0,10.77,2.4524612272420767,1210.0,1.1011790283468517,,,16544.0,17118.0,13.844,14236.0,,7.9,8282.0,9.886,16129.0,38931.0
2025-05-14,,,,1875.0,18.155,7.3,12466.0,10813.0,10.855,2.486986301369863,1653.0,1.1528715435124388,,,15673.0,16885.0,13.828,13575.0,,7.836,7413.0,9.879,16014.0,39531.0
2025-05-15,18397.0,14691.0,1771.0,2513.0,18.665,7.47,13594.0,11786.0,11.195,2.498661311914324,1808.0,1.1534023417614119,0.7389248246996794,0.6406479317279992,16591.0,17945.0,14.1,14409.0,,8.05,8504.0,10.257,17179.0,41706.0
2025-05-16,20421.0,16736.0,2018.0,3088.0,19.405,8.195,15246.0,15661.0,11.21,2.3679072605247105,-415.0,0.9735010535725688,0.746584398413398,0.7669066157387003,19305.0,19510.0,14.5,15649.0,,8.321,9807.0,11.326,20543.0,42556.0
2025-05-19,19174.0,15656.0,1888.0,2713.0,18.67,7.705,13921.0,13263.0,10.965000000000002,2.4231018818948735,658.0,1.0496117017266078,0.7260352560759361,0.6917179513925107,17473.0,18080.0,14.022,14507.0,,8.071,8681.0,11.071,20057.0,41525.0
2025-05-20,19056.0,15454.0,1863.0,2694.0,18.27,7.885,13110.0,14168.0,10.385,2.3170577045022194,-1058.0,0.9253246753246753,0.6879722921914357,0.7434928631402183,17864.0,17530.0,13.961,14327.0,,8.02,8479.0,11.027,19864.0,40838.0
2025-05-21,19012.0,15383.0,1855.0,2825.0,18.585,8.215,13861.0,15969.0,10.370000000000001,2.262325015216068,-2108.0,0.8679942388377482,0.7290658531453819,0.8399431937723543,18927.0,17875.0,13.961,14451.0,,8.057,8706.0,10.85,19057.0,37656.0
2025-05-22,19412.0,15605.0,1882.0,2769.0,18.755,8.36,14237.0,16745.0,10.395,2.2434210526315788,-2508.0,0.8502239474469991,0.7334123222748815,0.8626107562332578,19845.0,18313.0,14.039,14695.0,,8.143,9035.0,10.851,19150.0,37356.0
