date,C5TC (182),C5TC,BCI,C16_182,C3,C5,C3-TCE,C5-TCE,C10_182,C14_182,C17,C17-TCE,C18_182,C2,C2-TCE,C7,C8_182,C9_182
2023-12-06,,,,,29.417,11.74,30439.0,30466.0,,,22.161,31489.0,,19.188,50066.0,22.475,,
2023-12-07,,,,,27.561,10.45,27923.0,24856.0,,,20.817,29042.0,,16.094,38245.0,20.375,,
2023-12-08,,,,,28.361,11.47,29758.0,30272.0,,,21.167,30213.0,,16.194,38755.0,20.131,,
2023-12-11,,,,,28.583,12.925,30255.0,37738.0,,,21.478,31091.0,,16.225,38590.0,19.519,,
2023-12-12,,,,,28.417,14.465,30076.0,45713.0,,,21.617,31600.0,,16.5,39663.0,18.938,,
2023-12-13,,,,,26.889,13.69,27663.0,42271.0,,,20.922,30345.0,,15.919,38060.0,18.231,,
2023-12-14,,,,,24.861,14.885,23612.0,48597.0,,,19.55,26674.0,,15.363,35734.0,17.975,,
2023-12-15,,,,,24.506,14.885,22319.0,47914.0,,,19.294,25429.0,,15.181,34348.0,17.488,,
2023-12-18,,,,,24.389,14.295,22227.0,44930.0,,,19.15,25182.0,,15.056,33864.0,17.106,,
2023-12-19,,,,,24.061,13.67,20809.0,41095.0,,,18.894,23765.0,,14.813,32418.0,16.713,,
2023-12-20,,,,,23.861,12.495,20721.0,35363.0,,,18.744,23663.0,,14.613,31974.0,16.75,,
2023-12-21,,,,,23.856,11.64,20523.0,30847.0,,,18.578,23045.0,,14.363,30499.0,16.675,,
2023-12-22,,,,,24.989,11.185,22858.0,28611.0,,,18.872,23916.0,,14.656,31875.0,16.788,,
2024-01-02,,28896.0,3484.0,,28.306,10.56,29373.0,25400.0,,,20.217,27439.0,,14.786,32406.0,16.8,,
2024-01-03,,29599.0,3569.0,,29.417,10.08,31960.0,23287.0,,,20.678,29036.0,,14.886,33194.0,17.323,,
2024-01-04,,30282.0,3651.0,,29.489,9.7,31746.0,21050.0,,,20.628,28562.0,,14.929,32801.0,17.68,,
2024-01-05,,31497.0,3798.0,,29.397,9.975,32118.0,22918.0,,,20.55,28888.0,,15.086,33977.0,18.2,,
2024-01-08,,29851.0,3599.0,,27.044,9.57,27149.0,20579.0,,,19.456,25686.0,,14.886,32795.0,18.057,,
2024-01-09,,26941.0,3249.0,,25.25,8.565,24518.0,16222.0,,,18.622,24357.0,,13.464,27984.0,17.65,,
2024-01-10,,22362.0,2696.0,,23.972,8.35,21364.0,14594.0,,,17.967,22020.0,,12.286,22897.0,14.857,,
2024-01-11,,20105.0,2424.0,,22.689,8.195,19110.0,14037.0,,,17.283,20480.0,,11.457,19833.0,13.786,,
2024-01-12,,18015.0,2172.0,,22.011,7.965,17732.0,12831.0,,,16.739,19005.0,,10.836,17145.0,13.071,,
2024-01-15,,15589.0,1880.0,,20.844,7.82,15430.0,12092.0,,,15.228,15016.0,,10.264,14972.0,12.229,,
2024-01-16,,14753.0,1779.0,,19.872,7.815,13591.0,12133.0,,,14.867,14139.0,,10.057,14242.0,11.971,,
2024-01-17,,14375.0,1733.0,,19.556,7.8,12760.0,11882.0,,,14.717,13543.0,,9.95,13622.0,11.471,,
2024-01-18,,15365.0,1853.0,,21.383,8.14,16157.0,13440.0,,,15.25,14751.0,,9.75,12789.0,11.136,,
2024-01-19,,18608.0,2244.0,,23.833,8.77,20547.0,16276.0,,,16.356,17244.0,,10.179,14233.0,12.143,,
2024-01-22,,18842.0,2272.0,,22.794,8.32,18181.0,13716.0,,,16.333,16880.0,,10.136,13765.0,12.964,,
2024-01-23,,17412.0,2099.0,,21.461,7.79,15393.0,10881.0,,,15.756,15204.0,,9.886,12626.0,12.807,,
2024-01-24,,17787.0,2145.0,,21.061,8.155,14623.0,12758.0,,,15.628,14885.0,,9.507,11095.0,13.036,,
2024-01-25,,17298.0,2086.0,,20.783,7.925,13838.0,11386.0,,,15.506,14335.0,,9.207,9751.0,13.136,,
2024-01-26,,17708.0,2135.0,,21.311,7.87,14307.0,10623.0,,,15.689,14268.0,,9.714,11331.0,13.35,,
2024-01-29,,,,,21.311,7.67,13981.0,9329.0,,,15.639,13822.0,,9.636,11013.0,13.1,,
2024-01-30,,,,,20.906,7.485,12777.0,8044.0,,,15.444,12918.0,,9.529,10228.0,12.779,,
2024-01-31,,,,,21.722,7.965,14238.0,10366.0,,,15.839,13819.0,,9.679,10713.0,12.55,,
2024-02-01,,,,,22.15,8.415,15320.0,12859.0,,,16.156,14884.0,,9.521,10334.0,12.171,,
2024-02-02,,,,,22.15,8.475,15685.0,13473.0,,,16.2,15351.0,,9.5,10272.0,12.671,,
2024-02-05,,,,,22.605,8.755,17670.0,15817.0,,,16.467,17100.0,,9.614,11565.0,12.836,,
2024-02-06,,,,,24.125,9.22,20807.0,18304.0,,,17.272,19359.0,,10.143,13701.0,13.064,,
2024-02-07,,,,,23.425,8.69,19238.0,15444.0,,,16.961,18357.0,,10.079,13203.0,12.964,,
2024-02-08,,,,,23.49,8.235,19080.0,12883.0,,,16.978,18127.0,,10.179,13424.0,12.836,,
2024-02-09,,,,,24.111,9.46,19752.0,18661.0,,,17.35,18577.0,,10.443,14033.0,12.914,,
2024-02-12,,,,,24.667,9.625,20662.0,19344.0,,,17.494,18777.0,,10.543,14299.0,12.943,,
2024-02-13,,,,,24.575,9.57,20460.0,19047.0,,,17.517,18819.0,,10.629,14582.0,12.993,,
2024-02-14,,,,,24.275,9.26,19789.0,17400.0,,,17.389,18405.0,,10.364,13287.0,13.064,,
2024-02-15,,,,,24.245,9.05,19868.0,16446.0,,,17.317,18348.0,,10.236,13089.0,13.114,,
2024-02-16,,,,,24.195,9.7,19641.0,19651.0,,,17.35,18311.0,,10.229,12989.0,13.114,,
2024-02-19,,,,,24.125,9.755,19395.0,19840.0,,,17.228,17885.0,,10.2,12900.0,13.114,,
2024-02-20,,,,,23.92,9.485,19128.0,18580.0,,,17.061,17577.0,,10.129,12710.0,13.007,,
2024-02-21,,,,,24.66,9.645,20875.0,19637.0,,,17.411,18776.0,,10.3,13597.0,13.214,,
2024-02-22,,,,,25.65,10.39,22789.0,23401.0,,,18.028,20368.0,,10.764,15253.0,13.529,,
2024-02-23,,,,,26.18,11.205,23765.0,27497.0,,,18.561,21708.0,,11.486,18025.0,14.514,,
2024-02-26,,,,,26.35,10.95,24545.0,26572.0,,,18.75,22635.0,,11.629,19065.0,14.657,,
2024-02-27,,,,,26.26,11.085,24170.0,27094.0,,,18.75,22445.0,,12.236,21302.0,14.836,,
2024-02-28,,,,,27.465,12.16,26410.0,32457.0,,,19.517,24337.0,,13.536,26231.0,15.364,,
2024-02-29,,,,,27.895,12.77,27307.0,35608.0,,,19.978,25602.0,,13.693,27006.0,15.443,,
2024-03-01,,,,,28.767,13.645,29137.0,40159.0,,,21.013,28439.0,,13.993,28100.0,15.679,,
2024-03-04,,,,,29.655,14.675,30513.0,45093.0,,,22.033,30771.0,,14.129,28133.0,15.7,,
2024-03-05,,,,,29.575,14.46,30385.0,44022.0,,,22.178,31183.0,,14.043,27958.0,15.6,,
2024-03-06,,,,,28.955,12.9,29537.0,36387.0,,,21.8,30545.0,,13.707,26909.0,15.079,,
2024-03-07,,,,,30.105,13.745,31579.0,40502.0,,,22.228,31457.0,,13.836,27188.0,15.236,,
2024-03-08,,,,,31.26,14.4,33957.0,43924.0,,,22.9,33326.0,,14.279,29063.0,15.543,,
2024-03-11,,35780.0,4314.0,,31.63,14.535,35052.0,44921.0,,,23.167,34383.0,,14.414,29926.0,15.664,,
2024-03-12,,33939.0,4092.0,,30.865,13.125,33563.0,37750.0,,,22.739,33272.0,,14.207,28948.0,15.664,,
2024-03-13,,34737.0,4189.0,,31.7,12.945,35269.0,36883.0,,,23.122,34340.0,,14.286,29295.0,16.057,,
2024-03-14,,33521.0,4042.0,,31.115,12.325,33819.0,33473.0,,,22.811,33234.0,,14.264,28895.0,15.871,,
2024-03-15,,33332.0,4019.0,,30.98,12.24,33227.0,32764.0,,,22.7,32627.0,,14.3,28719.0,15.786,,
2024-03-18,,33911.0,4089.0,,30.995,12.805,33306.0,35686.0,,,22.856,33087.0,,14.379,29010.0,15.864,,
2024-03-19,,33093.0,3990.0,,30.655,13.075,32427.0,36887.0,,,22.714,32512.0,,14.221,28123.0,15.171,,
2024-03-20,,30601.0,3690.0,,29.965,11.975,31007.0,31230.0,,,22.417,31671.0,,13.714,26019.0,14.693,,
2024-03-21,,29752.0,3588.0,,29.01,12.155,29656.0,32598.0,,,21.95,30951.0,,13.264,24810.0,14.357,,
2024-03-22,,28875.0,3482.0,,28.535,12.171,28718.0,32679.0,,,21.572,29953.0,,13.007,23804.0,14.1,,
2024-03-25,,27325.0,3295.0,,27.95,11.32,27554.0,28333.0,,,21.056,28581.0,,12.75,22687.0,13.814,,
2024-03-26,,24580.0,2964.0,,26.65,10.195,24703.0,22357.0,,,20.217,26090.0,,12.307,20700.0,13.279,,
2024-03-27,,21875.0,2638.0,,25.695,9.515,22976.0,19024.0,,,19.494,24333.0,,11.914,19327.0,12.536,,
2024-03-28,,21866.0,2637.0,,25.375,10.14,22483.0,22327.0,,,19.361,24115.0,,11.9,19454.0,12.15,,
2024-04-02,,19852.0,2394.0,,23.69,9.64,18783.0,19462.0,,,18.311,20982.0,,11.436,17122.0,11.7,,
2024-04-03,,20215.0,2437.0,,23.9,9.905,18970.0,20621.0,,,18.244,20587.0,,11.443,16899.0,11.736,,
2024-04-04,,19522.0,2354.0,,24.05,9.6,19484.0,19249.0,,,18.239,20782.0,,11.314,16225.0,11.629,,
2024-04-05,,18857.0,2274.0,,24.305,9.215,20076.0,17362.0,,,18.244,20881.0,,11.236,16033.0,11.55,,
2024-04-08,,18226.0,2198.0,,24.35,8.955,19621.0,15579.0,,,18.156,20126.0,,11.107,14939.0,11.393,,
2024-04-09,,17854.0,2153.0,,24.125,8.915,19691.0,15808.0,,,18.0,20208.0,,10.979,14906.0,11.314,,
2024-04-10,,18266.0,2202.0,,24.95,8.99,21358.0,16223.0,,,18.244,20890.0,,10.964,14932.0,11.321,,
2024-04-11,,,,,25.65,10.355,22888.0,23306.0,,,18.717,22282.0,,11.321,16494.0,11.536,,
2024-04-12,,,,,25.865,10.76,23183.0,25262.0,,,18.983,22861.0,,11.079,15503.0,11.536,,
2024-04-15,,,,,25.745,10.57,22571.0,23977.0,,,18.9,22281.0,,11.05,15055.0,11.543,,
2024-04-16,,,,,26.41,10.915,24288.0,26077.0,,,19.333,23813.0,,11.114,15699.0,11.379,,
2024-04-17,,,,,26.86,11.66,24762.0,29525.0,,,19.511,23884.0,,11.114,15429.0,11.4,,
2024-04-18,,,,,27.255,11.735,25808.0,30132.0,,,19.778,24846.0,,11.207,16113.0,11.45,,
2024-04-19,,,,,27.04,11.875,25670.0,31087.0,,,19.6,24651.0,,11.179,16476.0,11.293,,
2024-04-22,,,,,26.43,11.275,24456.0,28021.0,,,19.361,24011.0,,10.914,15373.0,11.057,,
2024-04-23,,,,,25.91,10.835,23578.0,25903.0,,,19.178,23670.0,,10.521,13900.0,10.086,,
2024-04-24,,,,,25.69,10.45,22858.0,23699.0,,,19.078,23130.0,,10.45,13561.0,9.786,,
2024-04-25,,,,,25.28,10.13,22079.0,22093.0,,,18.878,22631.0,,10.279,12919.0,9.764,,
2024-04-26,,,,,25.13,9.915,21980.0,21163.0,,,18.878,22821.0,,10.164,12615.0,9.707,,
2024-04-29,,,,,24.992,9.58,21155.0,18989.0,,,18.911,22376.0,,10.057,11756.0,9.671,,
2024-04-30,,,,,25.145,9.965,21862.0,21293.0,,,19.033,23088.0,,9.979,11827.0,9.571,,
2024-05-01,,,,,25.15,10.006,22020.0,21627.0,,,19.3,23935.0,,9.95,11815.0,9.6,,
2024-05-02,,,,,25.76,10.445,23836.0,24381.0,,,19.65,25448.0,,10.15,13338.0,10.314,,
2024-05-03,,,,,26.665,10.7,25779.0,25814.0,,,20.106,26804.0,,10.657,15547.0,11.821,,
2024-05-07,,,,,27.505,11.65,27239.0,30490.0,,,20.817,28491.0,,11.371,18265.0,13.914,,
2024-05-08,,,,,27.76,11.86,27723.0,31544.0,,,21.144,29336.0,,11.679,19478.0,14.857,,
2024-05-09,,,,,27.344,11.8,26852.0,31196.0,,,21.025,28974.0,,11.629,19330.0,14.586,,
2024-05-10,,,,,27.05,11.715,26154.0,30663.0,,,20.761,28163.0,,11.507,18787.0,14.271,,
2024-05-13,,,,,26.175,11.225,24427.0,28165.0,,,20.3,26946.0,,11.193,17692.0,13.436,,
2024-05-14,,,,,25.21,11.07,22681.0,27509.0,,,19.767,25690.0,,10.9,16697.0,12.907,,
2024-05-15,,,,,24.828,10.665,22214.0,25686.0,,,18.369,22274.0,,10.579,15627.0,12.529,,
2024-05-16,,,,,24.78,10.135,22040.0,22918.0,,,18.211,21781.0,,10.443,15114.0,12.193,,
2024-05-17,,,,,25.094,10.656,22620.0,25540.0,,,18.356,22126.0,,10.236,14124.0,12.557,,
2024-05-20,,,,,25.333,10.511,23042.0,24759.0,,,18.448,22322.0,,10.293,14308.0,12.914,,
2024-05-21,,,,,25.435,10.265,23155.0,23430.0,,,18.539,22476.0,,9.971,12961.0,12.836,,
2024-05-22,,,,,25.16,10.24,23106.0,23719.0,,,18.483,22803.0,,9.579,11690.0,12.636,,
2024-05-23,,,,,24.975,9.805,23176.0,21868.0,,,18.339,22841.0,,9.436,11441.0,12.786,,
2024-05-24,,21674.0,2613.0,,24.765,10.095,22939.0,23497.0,,,18.3,22909.0,,9.421,11605.0,12.793,,
2024-05-28,,21633.0,2608.0,,24.375,9.985,22081.0,22861.0,,,18.306,22839.0,,9.4,11166.0,12.743,,
2024-05-29,,22178.0,2674.0,,24.3,10.1,21676.0,23231.0,,,18.356,22724.0,,9.436,11061.0,13.0,,
2024-05-30,,22808.0,2750.0,,23.97,10.885,21054.0,27257.0,,,18.23,22420.0,,9.464,11217.0,12.729,,
2024-05-31,,23389.0,2820.0,,24.255,11.135,21696.0,28598.0,,,18.37,22866.0,,9.507,11470.0,12.793,,
2024-06-03,,23357.0,2816.0,,24.515,11.065,22525.0,28507.0,,,18.456,23397.0,,9.479,11678.0,12.807,,
2024-06-04,,23545.0,2839.0,,24.71,11.105,23413.0,29136.0,,,18.606,24277.0,,9.514,12366.0,12.786,,
2024-06-05,,24424.0,2945.0,,25.24,11.185,24726.0,29769.0,,,18.811,25075.0,,9.671,13327.0,12.879,,
2024-06-06,,24689.0,2977.0,,25.506,11.215,25389.0,30038.0,,,18.975,25640.0,,9.729,13614.0,12.879,,
2024-06-07,,24867.0,2998.0,,25.765,11.245,25485.0,29841.0,,,19.083,25527.0,,9.743,13235.0,12.843,,
2024-06-10,,24759.0,2985.0,,26.085,10.875,26245.0,28064.0,,,19.2,25959.0,,9.771,13396.0,12.829,,
2024-06-11,,23089.0,2784.0,,25.62,10.33,24922.0,24944.0,,,18.989,25013.0,,9.571,12145.0,12.357,,
2024-06-12,,22608.0,2726.0,,25.535,10.095,24587.0,23605.0,,,18.856,24500.0,,9.571,12040.0,12.143,,
2024-06-13,,24752.0,2985.0,,26.955,11.02,27359.0,28295.0,,,19.833,27051.0,,9.871,13142.0,12.364,,
2024-06-14,,24525.0,2957.0,,26.785,10.62,26954.0,26198.0,,,19.744,26750.0,,9.979,13386.0,12.421,,
2024-06-17,,24363.0,2938.0,,26.645,10.59,26579.0,25961.0,,,19.617,26320.0,,9.993,13468.0,12.393,,
2024-06-18,,24596.0,2966.0,,26.595,10.74,26214.0,26501.0,,,19.606,26034.0,,10.043,13466.0,12.35,,
2024-06-19,,24278.0,2927.0,,26.54,10.635,25730.0,25649.0,,,19.594,25642.0,,9.979,12915.0,12.286,,
2024-06-20,,25533.0,3079.0,,27.335,11.025,27309.0,27646.0,,,19.983,26678.0,,10.114,13393.0,12.314,,
2024-06-21,,26059.0,3142.0,,27.375,11.095,27407.0,28019.0,,,20.011,26771.0,,10.1,13393.0,12.671,,
2024-06-24,,25650.0,3093.0,,27.29,10.745,27091.0,26110.0,,,19.933,26423.0,,10.129,13540.0,12.629,,
2024-06-25,,,,,27.095,10.265,26588.0,23564.0,,,19.794,25942.0,,10.0,12862.0,12.543,,
2024-06-26,,,,,28.01,10.595,28285.0,25154.0,,,20.161,26807.0,,10.329,14145.0,12.95,,
2024-06-27,,,,,28.815,11.33,29972.0,28984.0,,,20.856,28737.0,,10.607,15395.0,13.357,,
2024-06-28,,,,,29.2,11.165,30396.0,27860.0,,,21.148,29185.0,,10.7,15408.0,13.679,,
2024-07-01,,,,,32.625,11.48,37282.0,29573.0,,,24.128,37176.0,,11.021,16824.0,14.164,,
2024-07-02,,,,,32.3,12.17,36285.0,32791.0,,,24.017,36542.0,,11.129,17001.0,14.357,,
2024-07-03,,,,,30.29,10.86,31924.0,25780.0,,,22.617,32465.0,,10.979,16056.0,14.343,,
2024-07-04,,,,,29.19,10.745,29981.0,25386.0,,,21.406,29486.0,,10.886,15839.0,14.414,,
2024-07-05,,,,,28.505,10.28,28313.0,22749.0,,,20.95,27978.0,,10.693,14865.0,14.264,,
2024-07-08,,,,,28.155,10.26,27534.0,22572.0,,,20.8,27497.0,,10.614,14512.0,14.136,,
2024-07-09,,,,,26.98,10.02,25650.0,21715.0,,,20.194,26314.0,,10.493,14491.0,13.943,,
2024-07-10,,,,,26.985,9.935,26095.0,21648.0,,,20.211,26777.0,,10.493,14881.0,14.514,,
2024-07-11,,,,,26.815,10.01,25739.0,22014.0,,,20.072,26391.0,,10.407,14556.0,14.307,,
2024-07-12,,,,,27.13,10.02,26440.0,22132.0,,,20.261,26966.0,,10.764,15961.0,14.593,,
2024-07-15,,,,,26.78,9.89,25572.0,21319.0,,,20.083,26325.0,,10.836,16042.0,14.514,,
2024-07-16,,,,,26.225,9.2,24714.0,18002.0,,,19.756,25690.0,,10.693,15708.0,14.414,,
2024-07-17,,,,,25.64,9.13,23875.0,17911.0,,,19.433,25141.0,,10.564,15504.0,14.014,,
2024-07-18,,,,,26.135,9.565,24605.0,19921.0,,,19.672,25534.0,,10.707,15795.0,13.957,,
2024-07-19,,,,,26.05,9.725,24418.0,20719.0,,,19.033,23828.0,,10.421,14646.0,13.7,,
2024-07-22,,,,,25.97,9.705,24438.0,20767.0,,,19.067,24089.0,,10.329,14477.0,13.636,,
2024-07-23,,,,,25.23,9.45,23461.0,19876.0,,,18.661,23482.0,,10.121,14079.0,13.4,,
2024-07-24,,,,,24.91,9.37,22899.0,19526.0,,,18.456,23007.0,,9.829,13029.0,13.314,,
2024-07-25,,,,,24.825,9.54,22494.0,20193.0,,,18.433,22719.0,,9.614,11915.0,12.579,,
2024-07-26,,,,,24.69,9.52,22110.0,19991.0,,,18.338,22354.0,,9.45,11263.0,12.321,,
2024-07-29,,,,,24.57,9.52,22159.0,20232.0,,,18.261,22426.0,,9.3,10997.0,12.193,,
2024-07-30,,,,,24.405,9.445,21745.0,19775.0,,,18.171,22103.0,,9.114,10242.0,11.921,,
2024-07-31,,,,,23.87,9.335,20906.0,19398.0,,,17.867,21509.0,,8.879,9617.0,11.471,,
2024-08-01,,,,,23.69,9.485,20087.0,19771.0,,,17.739,20725.0,,8.764,8818.0,10.979,,
2024-08-02,,,,,23.62,9.82,19860.0,21404.0,,,17.722,20595.0,,8.729,8583.0,10.871,,
2024-08-05,,,,,23.67,9.735,20719.0,21612.0,,,17.672,21194.0,,8.607,8946.0,10.879,,
2024-08-06,,,,,23.97,9.715,21479.0,21651.0,,,17.78,21640.0,,8.671,9393.0,10.936,,
2024-08-07,,20509.0,2473.0,,24.315,9.885,22071.0,22443.0,,,17.978,22078.0,,8.771,9702.0,10.971,,
2024-08-08,,20396.0,2459.0,,24.485,9.825,22090.0,21870.0,,,18.033,21919.0,,8.764,9350.0,10.873,,
2024-08-09,,20213.0,2437.0,,24.695,9.88,22465.0,22117.0,,,18.153,22198.0,,8.579,8503.0,10.764,,
2024-08-12,,20008.0,2413.0,,24.725,10.038,22287.0,22723.0,,,18.13,21909.0,,8.486,7969.0,10.471,,
2024-08-13,,20540.0,2477.0,,25.135,10.365,22760.0,24107.0,,,18.35,22167.0,,8.636,8157.0,10.5,,
2024-08-14,,21976.0,2650.0,,25.55,11.03,23826.0,27704.0,,,18.644,23181.0,,9.336,11052.0,10.65,,
2024-08-15,,21084.0,2542.0,,25.117,10.375,23120.0,24491.0,,,18.313,22449.0,,9.229,10797.0,10.629,,
2024-08-16,,21037.0,2537.0,,25.04,10.485,22800.0,24910.0,,,18.289,22225.0,,9.264,10660.0,10.557,,
2024-08-19,,21510.0,2594.0,,25.215,10.755,23471.0,26561.0,,,18.378,22773.0,,9.336,11339.0,10.6,,
2024-08-20,,22319.0,2691.0,,25.405,10.91,23807.0,27318.0,,,18.483,23012.0,,9.357,11489.0,10.771,,
2024-08-21,,23122.0,2788.0,,25.765,11.185,24675.0,28853.0,,,18.783,23956.0,,9.5,12439.0,10.921,,
2024-08-22,,23608.0,2847.0,,25.99,11.01,25050.0,27902.0,,,18.863,24101.0,,9.864,13870.0,11.293,,
2024-08-23,,23645.0,2851.0,,26.28,11.005,25237.0,27552.0,,,18.972,24018.0,,9.9,13897.0,11.236,,
2024-08-27,,22846.0,2755.0,,26.46,10.985,24516.0,26542.0,,,19.189,23556.0,,9.95,13190.0,10.85,,
2024-08-28,,23908.0,2883.0,,27.39,11.31,26301.0,28157.0,,,19.794,25106.0,,10.214,14373.0,11.043,,
2024-08-29,,25870.0,3119.0,,28.14,11.635,27949.0,29955.0,,,20.383,26823.0,,10.636,16300.0,11.829,,
2024-08-30,,25700.0,3099.0,,28.0,11.3,27989.0,28514.0,,,20.406,27188.0,,10.679,16379.0,11.921,,
2024-09-02,,26935.0,3248.0,5325.0,28.095,11.785,28463.0,31228.0,33375.0,30689.0,20.872,28693.0,,10.786,17169.0,12.207,23921.0,57571.0
2024-09-03,,27774.0,3349.0,5967.0,28.12,11.765,28374.0,31010.0,33269.0,30965.0,20.928,28708.0,,10.807,17250.0,12.507,25511.0,61144.0
2024-09-04,,26738.0,3224.0,5439.0,27.74,11.135,27940.0,28065.0,30502.0,30098.0,20.778,28616.0,,10.7,17188.0,12.414,25326.0,60519.0
2024-09-05,,27247.0,3285.0,5499.0,27.535,11.455,27555.0,29713.0,31889.0,30119.0,20.678,28371.0,,10.721,17418.0,12.693,26361.0,60356.0
2024-09-06,,27832.0,3356.0,5744.0,27.63,11.89,27436.0,31672.0,33926.0,30415.0,20.793,28380.0,,10.764,17449.0,12.721,26821.0,60400.0
2024-09-09,,,,6032.0,27.915,11.96,28819.0,32720.0,34569.0,31039.0,20.872,29377.0,,10.807,18349.0,12.729,27200.0,60981.0
2024-09-10,,,,5850.0,27.775,11.51,28740.0,30592.0,32973.0,30940.0,20.717,29158.0,,10.757,18401.0,12.593,26679.0,60394.0
2024-09-11,,,,6091.0,27.735,11.73,29293.0,32247.0,33498.0,31335.0,20.75,29852.0,,10.75,18810.0,12.557,26740.0,60494.0
2024-09-12,,,,5028.0,27.49,11.485,28849.0,31031.0,32671.0,30835.0,20.594,29478.0,,10.2,16567.0,11.95,24267.0,59506.0
2024-09-13,,,,4168.0,26.995,11.3,27438.0,29722.0,31578.0,29822.0,20.222,28078.0,,10.007,15332.0,11.464,22650.0,58138.0
2024-09-16,,,,4117.0,26.706,11.64,26957.0,31530.0,32814.0,29201.0,20.113,27876.0,,10.043,15543.0,11.357,22286.0,57488.0
2024-09-17,,,,4118.0,26.45,11.8,26461.0,32354.0,33838.0,28658.0,19.981,27537.0,,10.043,15619.0,11.336,22007.0,57163.0
2024-09-18,,,,4123.0,26.539,11.53,27071.0,31344.0,32851.0,28788.0,20.0,28005.0,,10.021,15525.0,11.229,21486.0,55600.0
2024-09-19,,,,5001.0,28.225,11.885,30487.0,33228.0,34548.0,32100.0,20.929,30543.0,,10.386,16993.0,11.836,23322.0,56906.0
2024-09-20,,,,4993.0,28.035,11.685,29697.0,31859.0,33949.0,31861.0,20.756,29688.0,,10.471,16899.0,12.0,23686.0,56606.0
2024-09-23,,,,5102.0,28.015,11.775,29075.0,31827.0,34506.0,31984.0,20.828,29318.0,,10.629,17240.0,12.064,24143.0,56975.0
2024-09-24,,,,5208.0,28.225,11.68,29539.0,31384.0,34064.0,32100.0,20.872,29481.0,,10.614,17131.0,12.264,24684.0,57444.0
2024-09-25,,,,5592.0,28.26,11.59,29450.0,30792.0,33700.0,32085.0,20.9,29403.0,,10.707,17251.0,12.464,25482.0,57775.0
2024-09-26,,,,7894.0,28.49,11.59,30032.0,30900.0,33741.0,32396.0,21.089,30026.0,,11.929,22153.0,13.95,31104.0,59938.0
2024-09-27,,,,8594.0,28.34,11.48,30408.0,30906.0,33245.0,32565.0,21.028,30510.0,,12.3,24125.0,14.486,34684.0,61988.0
2024-09-30,,,,8639.0,28.17,11.655,30181.0,31890.0,33350.0,32235.0,20.978,30483.0,,12.229,23976.0,14.236,33121.0,61550.0
2024-10-01,,,,8444.0,27.75,11.39,28770.0,30047.0,31803.0,31350.0,20.731,29271.0,,12.086,23255.0,13.964,31751.0,60725.0
2024-10-02,,,,8017.0,27.169,11.095,27811.0,28702.0,30284.0,30150.0,20.428,28651.0,,11.836,21759.0,13.779,30771.0,59869.0
2024-10-03,,,,7706.0,27.117,10.88,28024.0,27873.0,29156.0,29691.0,20.394,28865.0,,11.65,21173.0,13.429,29314.0,58575.0
2024-10-04,,,,7633.0,27.095,10.73,27280.0,26517.0,28806.0,29633.0,20.328,28017.0,,11.607,20184.0,13.371,28664.0,57975.0
2024-10-07,,,,7494.0,26.945,10.65,27260.0,26342.0,28414.0,29265.0,20.211,27973.0,,11.536,20125.0,13.136,28136.0,56106.0
2024-10-08,,,,6739.0,26.365,10.055,25523.0,22810.0,25914.0,28120.0,19.772,26245.0,,11.243,18608.0,12.95,27571.0,54544.0
2024-10-09,,,,6194.0,25.967,9.67,25380.0,21388.0,23895.0,27539.0,19.5,26144.0,,11.086,18606.0,12.45,25079.0,52125.0
2024-10-10,,,,6083.0,25.725,9.675,24794.0,21322.0,23900.0,27310.0,19.411,25804.0,,11.036,18565.0,12.35,24679.0,51813.0
2024-10-11,,,,6550.0,25.655,10.025,23954.0,22515.0,25182.0,27230.0,19.533,25452.0,,11.136,18394.0,12.786,25757.0,52531.0
2024-10-14,,,,6511.0,25.35,10.25,23056.0,23412.0,26314.0,26654.0,19.356,24700.0,,11.107,17779.0,13.064,26164.0,52563.0
2024-10-15,,,,6094.0,24.79,9.83,22524.0,21754.0,24722.0,25534.0,18.933,24134.0,,11.007,17866.0,13.143,26664.0,51800.0
2024-10-16,,,,5600.0,23.96,9.35,21449.0,19782.0,22702.0,24174.0,18.247,22864.0,,10.836,17515.0,12.714,25029.0,48594.0
2024-10-17,,,,4577.0,22.24,8.75,18105.0,16766.0,20164.0,21229.0,17.324,20474.0,,10.5,16231.0,12.314,23857.0,46656.0
2024-10-18,,,,4365.0,22.1,8.965,17799.0,17837.0,20908.0,21039.0,17.239,20221.0,,10.35,15607.0,11.964,22729.0,45225.0
2024-10-21,,18174.0,2191.0,3855.0,21.84,8.86,17592.0,17560.0,20315.0,20514.0,16.922,19679.0,,10.107,14979.0,11.736,21871.0,43700.0
2024-10-22,,16654.0,2008.0,2920.0,21.14,8.465,15856.0,15246.0,18409.0,18882.0,16.483,18178.0,,9.893,13833.0,11.371,20571.0,42231.0
2024-10-23,,15932.0,1921.0,2800.0,20.85,8.715,15234.0,16479.0,19190.0,18239.0,16.183,17338.0,,9.764,12984.0,10.886,18386.0,40006.0
2024-10-24,,15416.0,1859.0,2589.0,20.885,8.775,15046.0,16568.0,19368.0,18065.0,16.139,16975.0,,9.764,12815.0,10.543,17261.0,38044.0
